Tick,Flight_State,Stabilization_Flag,Altitude, Temperature,Pressure,Base_Pressure,Velocity,Max_Rocket_Velocity,Max_Payload_Velocity,Yaw,Pitch,Roll,Abs_Accel,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Thrust, Servo1,Servo2,Servo3,Servo4,Flight_time
164,0,0,0,0,0,12738.31934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,16377.90918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,20017.31836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,23656.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,27296.63672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,30936.41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,34576.13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,38216.47266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,41856.44531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,44586.38672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,48226.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,51866.59766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,55506.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,59146.66016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,62786.52734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,66426.51563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,70066.61719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,72796.77344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,77347.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,80987.39063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,84627.30469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,88267.36719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,91907.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,95547.16406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,99187.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,102827.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,106468.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,110108.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,113748.1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,117388.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,121028.6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,124668.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,128309.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,131949.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,134679.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,138319.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,141959.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,145599.2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,149239.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,152879.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,156520.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,160160.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,163800.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,167440.0938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,171080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
168,0,0,0,0,0,9094.990234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,12733.74023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,16372.4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,20010.74023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,23649.31055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,26377.88281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,30016.44141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,33655.04297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,36383.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,40022.64453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,43661.29688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,47299.58203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,50938.41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,54577.14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,57306.26172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,60945.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,64583.76953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,68222.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,71861.29688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,75500.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,80048.71094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,82777.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,88235.83594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,92783.83594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,96422.07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,100970.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,104609.2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,109157.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,112796.1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,117344.3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,121892.5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,125531.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,130989.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,135537.4688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,139175.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,143724.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,148273.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,151911.7031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
168,0,0,0,0,0,156460.2344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
164,0,0,0,0,0,10004.65039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,14552.68066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,18191.08984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,22739.08008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,27287.21094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,30925.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,35474.07031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,40022.41797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,44570.98047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,48209.41016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,52757.67578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,57306.24609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,60944.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,65493.07813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,70041.57031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,73680.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,78228.73438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,83687.07031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,87325.92188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,91874.08594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,96422.05469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,100970.3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,105518.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,109157.1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,113705.6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,118254.2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,122802.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,127351.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,131899.4531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,136447.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,140996.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,144635.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,149183.6563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,152822.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,157370.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,161919.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,165557.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,170105.7031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,174654.3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,179202.8594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,183751.7344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,188300.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,192848.3281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,197396.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,201035.0313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,205583.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,210131.5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,214679.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,219228.2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
164,0,0,0,0,0,223776.9844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
3322,0,0,0.292652,35.490002,909.599976,909.663147,0,0,0,0,0,0,0.175343,0.101235,1.233987,-7.565087,0.0625,-0.020833,0.084141,0,0,0,0,0,3322
3412,0,0,0.480425,35.540001,909.690002,909.663147,0,0,0,0,0,0,0.301804,0.174247,1.72979,-9.509525,-0.088437,0.038978,0.068094,0,0,0,0,0,3412
3463,0,1,0.220836,35.580002,909.609985,909.663147,0,0,0,-169.041565,0.61762,192.919235,0.32928,0.19011,1.81838,-9.537503,-0.331572,-0.010957,0.0588,0,0,0,0,0,3463
3514,0,1,0.295899,35.639999,909.690002,909.663147,0,0,0,-169.020203,0.963643,192.932434,0.317725,0.183439,1.909861,-9.551226,-0.408133,-0.056255,0.083578,0,0,0,0,0,3514
3575,0,1,0.258838,35.66,909.609985,909.663147,0,0,0,-169.000412,1.075166,192.93457,0.30316,0.175029,1.969838,-9.55247,-0.398441,-0.047715,0.081364,0,0,0,0,0,3575
3625,0,1,-0.096968,35.669998,909.700012,909.663147,0,0,0,-168.965103,1.124116,192.935577,0.322833,0.186387,2.031309,-9.555131,-0.324718,0.001034,0.097988,0,0,0,0,0,3625
3676,0,1,-0.071789,35.709999,909.799988,909.663147,0,0,0,-168.930008,1.142886,192.936005,0.305739,0.176519,2.042672,-9.558417,-0.154653,0.021322,0.106234,0,0,0,0,0,3676
3727,0,1,-0.106838,35.720001,909.650024,909.663147,0,0,0,-168.900375,1.1538,192.936279,0.326129,0.18829,2.034379,-9.560152,0.005233,0.039056,0.044011,0,0,0,0,0,3727
3787,0,1,0.069008,35.720001,909.659973,909.663147,0,0,0,-168.876862,1.161883,192.936493,0.315467,0.182135,2.012137,-9.56123,0.110381,0.009082,0.058273,0,0,0,0,0,3787
3838,0,1,0.165233,35.740002,909.669983,909.663147,0,0,0,-168.863739,1.166353,192.936646,0.327353,0.188997,2.012397,-9.561083,0.153229,0.017592,0.048053,0,0,0,0,0,3838
3889,0,1,-0.241185,35.75,909.840027,909.663147,0,0,0,-168.854309,1.169606,192.936722,0.309837,0.178885,2.005864,-9.560521,0.208183,-0.015912,0.10296,0,0,0,0,0,3889
3939,0,1,-0.217349,35.73,909.630005,909.663147,0,0,0,-168.836288,1.172065,192.936798,0.316133,0.182519,2.019275,-9.561272,0.236554,0.018551,0.110346,0,0,0,0,0,3939
3990,0,1,-0.30995,35.75,909.799988,909.663147,0,0,0,-168.821671,1.173979,192.936874,0.321281,0.185492,2.020068,-9.561714,0.322641,0.022653,0.161717,0,0,0,0,0,3990
4041,0,1,-0.530308,35.779999,909.76001,909.663147,0,0,0,-168.809998,1.175505,192.936951,0.312784,0.180586,2.011998,-9.562263,0.412262,0.041059,0.158258,0,0,0,0,0,4041
4091,0,1,0.007023,35.77,909.640015,909.663147,0,0,0,-168.80072,1.176747,192.937027,0.318618,0.183954,1.994506,-9.563064,0.457421,0.075907,0.144467,0,0,0,0,0,4091
4142,0,1,-0.092573,35.790001,909.73999,909.663147,0,0,0,-168.79335,1.177775,192.937027,0.332039,0.191703,1.975066,-9.563296,0.416077,0.065439,0.151017,0,0,0,0,0,4142
4193,0,1,-0.162285,35.790001,909.659973,909.663147,0,0,0,-168.787445,1.178638,192.937027,0.333156,0.192348,1.96652,-9.563934,0.340693,0.052925,0.148591,0,0,0,0,0,4193
4243,0,1,-0.083094,35.779999,909.609985,909.663147,0,0,0,-168.782654,1.179372,192.937027,0.328858,0.189866,1.957613,-9.563386,0.280011,0.034102,0.148661,0,0,0,0,0,4243
4294,0,1,0.052841,35.799999,909.669983,909.663147,0,0,0,-168.778763,1.180002,192.937027,0.333241,0.192397,1.949174,-9.563028,0.202826,0.027777,0.146946,0,0,0,0,0,4294
4345,0,1,0.002758,35.779999,909.679993,909.663147,0,0,0,-168.775528,1.180549,192.937027,0.334111,0.192899,1.947264,-9.563352,0.076107,0.009953,0.137677,0,0,0,0,0,4345
4395,0,1,-0.073525,35.77,909.619995,909.663147,0,0,0,-168.772827,1.181027,192.937027,0.330646,0.190898,1.94902,-9.564132,0.011629,0.010421,0.129751,0,0,0,0,0,4395
4456,0,1,-0.290173,35.799999,909.73999,909.663147,0,0,0,-168.770126,1.181527,192.937027,0.330478,0.190802,1.95349,-9.564306,-0.056042,0.01219,0.117955,0,0,0,0,0,4456
4507,0,1,-0.336519,35.810001,909.679993,909.663147,0,0,0,-168.768265,1.181893,192.937027,0.331707,0.191511,1.95539,-9.564287,-0.043077,0.007047,0.116187,0,0,0,0,0,4507
4567,0,1,0.364039,35.790001,909.590027,909.663147,0,0,0,-168.766373,1.182281,192.937027,0.334589,0.193175,1.949093,-9.566703,-0.022308,0.003477,0.086498,0,0,0,0,0,4567
4618,0,1,-0.156716,35.82,909.809998,909.663147,0,0,0,-168.765015,1.182568,192.937027,0.332465,0.191949,1.945332,-9.56919,-0.055559,-0.00406,0.081053,0,0,0,0,0,4618
4669,0,1,-0.382978,35.830002,909.710022,909.663147,0,0,0,-168.763855,1.182828,192.937027,0.333173,0.192357,1.946699,-9.571213,-0.086133,-0.011889,0.056661,0,0,0,0,0,4669
4719,0,1,0.031975,35.77,909.630005,909.663147,0,0,0,-168.762833,1.183063,192.937027,0.332661,0.192062,1.952786,-9.574331,-0.117429,-0.034265,0.02066,0,0,0,0,0,4719
4770,0,1,0.024271,35.810001,909.650024,909.663147,0,0,0,-168.761932,1.180791,192.937027,0.330628,0.190888,1.953418,-9.576858,-0.134993,-0.018087,-0.010633,0,0,0,0,0,4770
4821,0,1,-0.03996,35.810001,909.679993,909.663147,0,0,0,-168.75853,1.179867,192.937027,0.327014,0.188802,1.959143,-9.5795,-0.272538,0.047684,0.017644,0,0,0,0,0,4821
4881,0,1,-0.150859,35.810001,909.630005,909.663147,0,0,0,-168.74855,1.180321,192.937027,0.325748,0.188071,1.974821,-9.580381,-0.475606,0.279489,-0.021138,0,0,0,0,0,4881
4932,0,1,-0.246668,35.82,909.700012,909.663147,0,0,0,-168.738068,1.180666,192.937027,0.332173,0.19178,1.973467,-9.581777,-0.080575,0.175026,0.063448,0,0,0,0,0,4932
4983,0,1,0.119083,35.790001,909.549988,909.663147,0,0,0,-168.727341,1.180982,192.937439,0.333649,0.192632,1.96128,-9.583662,0.124588,-0.010101,0.32726,0,0,0,0,0,4983
5033,0,1,0.137629,35.810001,909.669983,909.663147,-0.015204,0,-0.015204,-168.716812,1.181274,192.93959,0.330616,0.190881,1.956545,-9.585549,0.096875,-0.102109,0.407769,0,0,0,0,0,5033
5093,0,1,-0.161113,35.779999,909.650024,909.663147,-0.015204,0,-0.015204,-168.706787,1.181544,192.941818,0.338038,0.195166,1.959116,-9.587441,-0.000106,-0.085715,0.253954,0,0,0,0,0,5093
5148,0,1,0.288885,35.77,909.539978,909.663147,-0.015204,0,-0.015204,-168.697556,1.181795,192.944107,0.328229,0.189503,1.972116,-9.588278,-0.041552,-0.111474,0.192714,0,0,0,0,0,5148
5216,0,1,-0.16667,35.82,909.72998,909.663147,-0.445571,0,-0.445571,-168.683075,1.182071,192.946945,0.327728,0.189214,1.996322,-9.589953,0.054293,-0.084415,0.288212,0,0,0,0,0,5216
5277,0,1,-0.472099,35.82,909.789978,909.663147,-0.445571,0,-0.445571,-168.664993,1.182326,192.949783,0.326662,0.188598,1.998963,-9.591492,0.222447,-0.032456,0.283759,0,0,0,0,0,5277
5327,0,1,-0.104227,35.810001,909.719971,909.663147,-0.445571,0,-0.445571,-168.65126,1.182522,192.952148,0.331547,0.191419,1.993708,-9.592606,0.310285,-0.006761,0.178381,0,0,0,0,0,5327
5378,0,1,0.118614,35.790001,909.580017,909.663147,-0.445571,0,-0.445571,-168.639114,1.182706,192.954514,0.32718,0.188898,1.987326,-9.593639,0.346936,-0.005808,0.113839,0,0,0,0,0,5378
5429,0,1,0.219507,35.790001,909.570007,909.663147,0.934438,0.934438,-0.445571,-168.628632,1.182878,192.956833,0.330431,0.190774,1.984445,-9.593864,0.354269,0.0086,0.072991,0,0,0,0,0,5429
5479,0,1,0.202533,35.790001,909.599976,909.663147,0.934438,0.934438,-0.445571,-168.619766,1.183039,192.959091,0.335001,0.193413,1.977187,-9.595188,0.342239,-0.008944,0.076679,0,0,0,0,0,5479
5530,0,1,0.000463,35.830002,909.76001,909.663147,0.934438,0.934438,-0.445571,-168.612305,1.183191,192.961288,0.337963,0.195123,1.961221,-9.596334,0.303104,-0.024413,0.089879,0,0,0,0,0,5530
5570,0,1,-0.060696,35.830002,909.75,909.663147,0.934438,0.934438,-0.445571,-168.607208,1.183306,192.962982,0.333606,0.192607,1.949975,-9.59658,0.260461,-0.061255,0.168272,0,0,0,0,0,5570
5621,0,1,0.16036,35.810001,909.599976,909.663147,0.68115,0.934438,-0.445571,-168.601807,1.183443,192.965012,0.337677,0.194958,1.953041,-9.598016,0.193432,-0.093237,0.316833,0,0,0,0,0,5621
5672,0,1,-0.174876,35.830002,909.690002,909.663147,0.68115,0.934438,-0.445571,-168.59729,1.183572,192.966949,0.329401,0.19018,1.964275,-9.599085,0.108878,-0.08452,0.242005,0,0,0,0,0,5672
5732,0,1,-0.311228,35.830002,909.76001,909.663147,0.68115,0.934438,-0.445571,-168.592773,1.183717,192.969147,0.33696,0.194544,1.955141,-9.600493,0.050141,-0.020327,0.074233,0,0,0,0,0,5732
5783,0,1,0.113432,35.82,909.599976,909.663147,0.68115,0.934438,-0.445571,-168.589645,1.183831,192.970871,0.344374,0.198825,1.946847,-9.600947,-0.058408,-0.024169,-0.0931,0,0,0,0,0,5783
5844,0,1,-0.189689,35.849998,909.75,909.663147,-1.920416,0.934438,-1.920416,-168.586487,1.183959,192.972809,0.331014,0.191111,1.962617,-9.601274,-0.129341,-0.031435,-0.137159,0,0,0,0,0,5844
5894,0,1,0.233047,35.830002,909.619995,909.663147,-1.920416,0.934438,-1.920416,-168.584274,1.184061,192.974304,0.333602,0.192605,1.961385,-9.601578,-0.152685,0.03184,-0.184961,0,0,0,0,0,5894
5945,0,1,0.177933,35.82,909.609985,909.663147,-1.920416,0.934438,-1.920416,-168.582352,1.184157,192.975708,0.349408,0.201731,1.962859,-9.603686,-0.156891,0.042146,-0.293381,0,0,0,0,0,5945
6014,0,1,-0.310103,35.84,909.799988,909.663147,-1.920416,0.934438,-1.920416,-168.580383,1.184267,192.977295,0.334372,0.19305,1.981489,-9.603519,-0.044993,0.002019,-0.125481,0,0,0,0,0,6014
6056,0,1,-0.050298,35.799999,909.599976,909.663147,0.223314,0.934438,-1.920416,-168.579254,1.184336,192.978271,0.34114,0.196957,1.981991,-9.604149,0.052763,0.023616,-0.068824,0,0,0,0,0,6056
6107,0,1,0.245159,35.830002,909.52002,909.663147,0.223314,0.934438,-1.920416,-168.577011,1.184419,192.979431,0.343909,0.198556,1.978644,-9.603956,0.151285,0.023225,-0.017383,0,0,0,0,0,6107
6158,0,1,0.188605,35.830002,909.640015,909.663147,0.223314,0.934438,-1.920416,-168.575943,1.184499,192.981827,0.342368,0.197666,1.969126,-9.604413,0.177612,0.002415,0.203295,0,0,0,0,0,6158
6208,0,1,0.40452,35.830002,909.52002,909.663147,0.223314,0.934438,-1.920416,-168.574112,1.184575,192.986343,0.336896,0.194507,1.979183,-9.604839,0.188056,-0.005597,0.105659,0,0,0,0,0,6208
6259,0,1,-0.264232,35.830002,909.72998,909.663147,1.414169,1.414169,-1.920416,-168.570663,1.184647,192.990967,0.333333,0.19245,1.976111,-9.60489,0.289157,-0.057398,0.67133,0,0,0,0,0,6259
6310,0,1,0.047385,35.830002,909.659973,909.663147,1.414169,1.414169,-1.920416,-168.570099,1.184716,193.001923,0.350462,0.202339,1.982504,-9.606043,0.41137,-0.184739,1.04015,0,0,0,0,0,6310
6370,0,1,-0.136876,35.810001,909.669983,909.663147,1.414169,1.414169,-1.920416,-168.569595,1.184783,193.017746,0.334651,0.193211,1.978011,-9.606633,0.39228,-0.135724,0.080522,0,0,0,0,0,6370
6428,0,1,0.098901,35.810001,909.659973,909.663147,1.414169,1.414169,-1.920416,-168.569138,1.184846,193.032593,0.349197,0.201609,1.963468,-9.606604,0.350106,-0.03663,-0.236852,0,0,0,0,0,6428
6483,0,1,-0.362996,35.830002,909.719971,909.663147,-0.588683,1.414169,-1.920416,-168.568756,1.184907,193.043015,0.350481,0.20235,1.951065,-9.606333,0.243051,-0.018184,-0.154485,0,0,0,0,0,6483
6542,0,1,-0.006876,35.810001,909.679993,909.663147,-0.588683,1.414169,-1.920416,-168.56839,1.184966,193.052567,0.341674,0.197265,1.957579,-9.607063,0.13239,0.025081,-0.254821,0,0,0,0,0,6542
